track_id,danceability,energy,valence,tempo,loudness,acousticness
74FgXyMVJm4muoRSZQRCVw,0.683,0.783,0.634,141.94,-7.155,0.0941
7COvgWy22fTEwQWcc5bBZd,0.777,0.598,0.684,100.007,-13.803,0.023
6qXJn6TJ6bTajeRdGApJ47,0.801,0.423,0.468,139.987,-4.918,0.486
3WlPw1UubxqvzMhO739BU8,0.767,0.815,0.787,111.992,-9.309,0.31
2jR9xbXmW7L5W2qMLQprBy,0.824,0.932,0.471,105.01,-4.664,0.414
2mvXJ9JNoxuX50uT2mLHhN,0.469,0.824,0.781,220.081,-10.785,0.478
1b0rnT35mqbls6Mh1EwVwE,0.438,0.702,0.249,84.176,-6.294,0.587
56EguJRcOCOiNV55dxin1f,0.778,0.711,0.858,108.127,-11.367,0.352
6RgUXAzzRljhYRI78809Vx,0.758,0.728,0.846,120.961,-5.127,0.00343
3kn7d9avE3lqlhmOK05O2X,0.687,0.876,0.884,126.015,-6.438,0.00421
4UGHgo35Dxa8ylKNaPH0yi,0.778,0.711,0.858,108.127,-11.367,0.352
3lZqJ8lyCWUobZLJ0vIr0w,0.714,0.44,0.532,91.997,-10.676,0.319
5ksSzUpY892Gga1BlDN9ey,0.57,0.225,0.408,151.78,-17.168,0.306
3V9QiKuxrKSX5TspNd0MlV,0.605,0.835,0.903,171.958,-6.477,0.0764
3ZYakLJ3Qva6MlVXmxnjmv,0.497,0.916,0.934,136.705,-3.984,0.0774
3HQwAn3gDAfxTjXd93OhEv,0.742,0.617,0.847,101.999,-10.134,0.397
3H4VxEjsbVroJdqIYkWE3z,0.716,0.509,0.374,170.117,-6.926,0.683
60RAYSlPmLbMwNF0UQRq54,0.76,0.649,0.715,105.009,-9.064,0.0417
6i1eq94lroJKzDqz3ocjbC,0.754,0.818,0.78,105.0,-7.047,0.000998
5CQaB5tweelW95KQUn1j2S,0.607,0.34,0.667,143.074,-15.83,0.826
3aYnx0DinQBKrjS5OjSDEq,0.501,0.911,0.724,82.34,-6.49,0.0342
0H3GpvGeVrCXu0opyBwXs3,0.642,0.933,0.743,131.982,-5.562,0.00928
7dzIHCPzvdmVpIjgE0Hidr,0.555,0.623,0.464,90.922,-7.464,0.258
1CppY4y3oYEv6NIC4w9irf,0.634,0.892,0.648,99.998,-4.395,0.0183
76Id5YpwGnoxtFNceLXFMY,0.714,0.889,0.935,122.757,-4.857,0.0483
0HaeGQdShN9VUjakBQfrp6,0.735,0.864,0.851,90.037,-4.801,0.00434
1sleIdUSkIg36nTMf10XPe,0.714,0.532,0.795,129.972,-9.327,0.573
0FMXE6Tkdurx7pPcSfIezB,0.466,0.342,0.628,120.066,-15.497,0.746
4lCTl376EHJc2DMFkCtOPY,0.789,0.869,0.909,124.947,-6.758,0.168
63nOQpjvgznL7lF5tEwsCs,0.604,0.904,0.557,92.962,-5.338,0.0787
3AWPLOOFNh8vxh8yS5z8dj,0.732,0.613,0.924,102.481,-8.872,0.765
7DGciw6JNzvNtdmvvANsHV,0.646,0.651,0.672,133.985,-10.789,0.0025
058beKosGKglMtEQ3sZwq6,0.762,0.858,0.836,126.005,-4.589,0.321
15F5w6GELfrYu4M4Wq02Nt,0.741,0.564,0.359,117.859,-9.052,0.225
7Fy5yxwDFi71dQId1TEMjV,0.596,0.686,0.729,103.949,-7.915,0.28
49ieDVc3fyaSV6QUiusAWG,0.77,0.797,0.964,96.879,-4.778,0.555
5zY1AEroeKrcz3t97TJZSN,0.84,0.632,0.764,93.985,-7.338,0.0674
0l2BHYyFjlGdnR0uunsImK,0.783,0.491,0.339,134.955,-9.672,0.044
68jCHd8ltpjWwj0cDX2G1y,0.695,0.514,0.439,132.065,-9.933,0.283
793VAZ2ErvDgTgJmvlwRVW,0.598,0.929,0.655,92.603,-4.382,0.0072
1sTIyJ58UqaMxjGllmkzx2,0.738,0.925,0.704,131.065,-4.205,0.0125
7nTDFaGqZtkA0KDEays8vu,0.765,0.912,0.568,107.999,-3.823,0.316
57ypE3GdN7ZLaZou7JAu9t,0.833,0.579,0.819,94.008,-9.205,0.451
6CdWVVb0fEm68YrJFHSOI2,0.75,0.775,0.962,119.982,-7.086,0.00914
7kM4yhMogdpiOZu0wL1UFy,0.39,0.661,0.205,123.257,-9.916,0.61
0AJrAnMeFDG04VHuuvrC9Y,0.551,0.806,0.671,143.876,-8.328,0.026
6k0eY0m3EDzcV2tFSHGcnw,0.667,0.548,0.823,104.668,-4.813,0.0181
5jPPbInoWNDVOBCyKCvvec,0.747,0.521,0.498,120.035,-9.483,0.638
4p6AGgNYuN2y5v7dTqDMu7,0.75,0.855,0.879,150.03,-4.441,0.0789
6N4LDYOe8pjg7qF7Y89xnO,0.714,0.431,0.501,125.94,-9.564,0.781
0ZIsepDdpiFV9dGhIXyFau,0.537,0.744,0.826,153.109,-7.267,0.0896
6QkjoJ4fgWczKVLkN3zsGR,0.689,0.886,0.884,107.983,-8.548,0.563
2TPCINjlzZ9Hbp0tCRQC2b,0.603,0.849,0.674,143.027,-8.917,0.1
3A33sno00r6ooYuPjV8txe,0.736,0.948,0.848,130.013,-5.486,0.0586
5gqFvca45ESaMKJo40t19k,0.718,0.428,0.551,139.956,-13.17,0.676
1vScxuyEa7X1HSP1HXLqZb,0.827,0.359,0.684,135.421,-12.863,0.332
6HuZyRmNgLkVALF4LS99TB,0.806,0.99,0.921,125.026,-7.994,0.000385
1JF1nELbG0d3bxg7EPLGNQ,0.781,0.755,0.597,118.168,-7.015,0.564
0CgaxyFnvXznq6GCM6XJeW,0.51,0.933,0.789,176.083,-4.89,0.0185
51qhR6wqpb6Gm2PSOwBPCF,0.764,0.857,0.792,126.009,-4.618,0.289
5Tjwl3oPSCD2o0nkAbiGW0,0.552,0.499,0.665,131.952,-12.078,0.65
4bJ7tMJqfYmkKgCYzaaG4B,0.571,0.508,0.102,96.825,-8.118,0.532
4icYKOgfJLxp44GNWEZqyJ,0.729,0.866,0.711,131.913,-5.656,0.267
5QbdIj9omsOxwpkZXGWDTU,0.599,0.499,0.765,159.915,-14.386,0.105
38hOrmc7D0YqWZ2QYdxgK2,0.699,0.858,0.432,115.113,-6.603,0.0332
414J8tKHbtF16XOiHGBEso,0.547,0.356,0.504,81.032,-10.199,0.954
1gP3o6z0DgtdcOzffesabd,0.827,0.604,0.766,140.923,-8.976,0.643
5wzXA6J543VYmrDVrFN6Bg,0.795,0.598,0.883,108.992,-7.021,0.312
0iEmk7H1cg3eiwVckWHsSe,0.655,0.774,0.462,192.004,-5.295,0.0283
1d27EOdOzpEGWWT59hf1xm,0.701,0.718,0.608,93.028,-5.677,0.00647
5gzOvdhMvQnNl5a8NlZLs7,0.353,0.721,0.652,170.026,-6.3,0.0643
4VuK5i4dgHvc80zBMCcty0,0.73,0.646,0.938,98.012,-6.751,0.669
2KCyx1wmIdWUwJPM7LItHS,0.746,0.828,0.31,104.974,-6.568,0.113
5uz0SWG61f8sK3YG37AuuU,0.498,0.695,0.59,175.815,-6.89,0.055
2v7OzJaNF7ZCXrbnsYonGw,0.706,0.608,0.215,120.407,-8.304,0.227
4DLl7PmnqhrYN6hDRO9Whu,0.667,0.218,0.224,113.842,-10.563,0.941
0ef9BxWhaAOvzqsDuDLp2a,0.725,0.611,0.415,101.012,-7.218,0.086
6DU07zLVPOlPqqybYpQZDn,0.587,0.686,0.71,183.938,-5.113,0.00428
01ioXCMkGpxuKrdEO3TSob,0.681,0.579,0.588,120.037,-6.141,0.212
0lG2LQ2t8sUXzVef5SYjEj,0.893,0.728,0.924,94.067,-7.742,0.327
2Fc99kfkQ1S2RilXcd6xIU,0.553,0.773,0.597,96.617,-6.446,0.173
3x048ys8VRKBAe4JHvi8kU,0.784,0.597,0.961,81.984,-6.307,0.685
7bm92XIVukRUY8O3xEhWfX,0.668,0.874,0.836,107.346,-2.771,0.587
4cFyYjAGsKwcAoo6V8EIAr,0.719,0.202,0.806,75.073,-9.86,0.819
0nMwIoIr5VdUiEeEPMWQ2Y,0.756,0.652,0.697,115.83,-5.466,0.742
5v9NU6mZ8sbEUXcyEZeZlw,0.827,0.603,0.83,144.001,-5.248,0.552
5w7iYWCPAuf9CYfD9LkGJH,0.893,0.671,0.933,99.998,-8.777,0.646
60nIzfXKC0Ej75nlXfYx9V,0.596,0.358,0.606,81.112,-13.075,0.221
6WSzh5vVCF5CGg3Qr4ax2e,0.707,0.283,0.796,79.771,-16.795,0.848
1z38CbWAVCe8mJ9r4uWTAa,0.608,0.706,0.504,177.914,-10.1,0.00226
4PYtKS83Cg2UZa6rKrePyT,0.738,0.868,0.802,119.988,-5.411,0.00763
4l5OJLb3AsvfEyeAYAJHpe,0.698,0.542,0.724,88.058,-5.923,0.639
3jDxMQEuQvVjCuTdvcD6qO,0.762,0.902,0.882,133.984,-4.341,0.0256
4uvbpWSO8tnJFWwDCimjmU,0.776,0.793,0.771,112.003,-7.276,0.0702
4KoSQS6Bs9ZjgkdvR7UFJM,0.732,0.825,0.79,117.893,-7.509,0.0707
5o0ehnApshT6XmXu3tT2OJ,0.695,0.895,0.962,120.069,-8.202,0.116
0T5qABWOBtr9qbTTx54PSG,0.686,0.212,0.189,134.12,-16.961,0.791
31ao406OGaNbH3p8KydsV6,0.443,0.453,0.477,93.877,-9.763,0.532
47zhPBoQaIgrDlRTZn3e8Z,0.609,0.92,0.661,133.924,-4.989,0.00647
0aRBk8abP2vA3wl7GV74SA,0.802,0.702,0.855,113.073,-7.722,0.229
3n4xOoTgs35OjmOnCDj1VX,0.486,0.803,0.253,105.904,-6.157,7.89e-05
7yEfhrMbfp8XNUrBFM7660,0.474,0.625,0.553,108.396,-6.241,0.87
1Ob6GLRM0pdmW6Nl8hnGNj,0.742,0.939,0.965,154.955,-4.784,0.363
4UI3qMUacIIev18bDTyRRR,0.736,0.938,0.561,104.981,-4.176,0.168
0ZmZP6aTs04W4GhXygWsXJ,0.555,0.665,0.399,178.064,-10.47,0.0352
39xIDaeOVTKlUpSAwaG5Jr,0.583,0.932,0.492,96.899,-7.734,0.00208
5qSIn5VR4Yp1xcb7krEJQy,0.737,0.571,0.655,119.054,-6.756,0.0585
16PU73LgqfTxxwqTmSp6Ch,0.778,0.243,0.714,166.027,-15.168,0.64
05B4ROjViZEHFGATQzPQJI,0.594,0.305,0.694,166.7,-12.028,0.718
2hUuLfZEqlAGqlp5aWmcaU,0.591,0.748,0.961,127.636,-7.136,0.0679
7cn8UphRWOPeGn4hxMvY0X,0.731,0.747,0.962,125.98,-6.612,0.0136
2Pu5TsQ90hDVUZmuNDnzJc,0.631,0.502,0.776,156.183,-10.195,0.835
4TbIOAb7FfbhHi2glq0EwA,0.439,0.475,0.428,111.717,-12.559,0.449
1bZH8L8V2m454tdcSPEIl7,0.628,0.585,0.618,100.95,-8.036,0.147
7DFA3k0QQtvAkItuNAwKh4,0.588,0.576,0.66,129.155,-6.945,0.218
1ZrUkIAnUCZB7vlXxzrLrK,0.868,0.367,0.522,130.038,-13.304,0.303
7sJh1Fj7dcuHnHSqL8FHf3,0.538,0.533,0.365,74.973,-12.113,0.0184
6jiEHXIHZa65gPnkKHPGGE,0.772,0.33,0.472,124.041,-9.51,0.886
41Bh60o6KY7dakdwBoIfUM,0.547,0.627,0.615,174.967,-7.311,0.0513
7EytAw7jpuHSPDoro79Rc0,0.641,0.884,0.883,104.962,-5.472,0.0567
0QOkTTHHu298cUM38FZTd8,0.704,0.692,0.614,92.527,-6.2,0.223
5IDX3criNsV6KTvV5gTfa9,0.561,0.346,0.775,112.232,-17.938,0.701
2JiDOs6xcdRVkMVtssm7NM,0.568,0.901,0.745,78.567,-5.337,0.0894
6wuKQTG5bX38pDnOQODK3M,0.683,0.536,0.845,83.986,-8.362,0.115
1VO8xVwfozbNKhsaZlOEhe,0.549,0.489,0.648,77.593,-13.621,0.35
6qZA2WW7WaPQ6fk3QT0dcw,0.659,0.74,0.91,190.001,-6.524,0.108
6nOG7P1UzG9vqhBtB9Bdab,0.776,0.788,0.871,99.91,-7.785,0.0732
4FYOLa4OMokaDwZCUVXZvz,0.595,0.633,0.888,146.919,-9.633,0.0172
2oWex6rYoQ7Bl2D9zG8d3F,0.641,0.926,0.883,90.934,-7.718,0.11
3ObBmm3X92aff7Dct4drkj,0.815,0.602,0.805,109.704,-10.192,0.3
2inOdpcpLUNsxeKaCbCg1r,0.699,0.62,0.311,158.04,-4.885,0.0887
4THV8iU0E5bW9uPLjDVWSC,0.49,0.82,0.854,102.572,-7.138,0.799
0rfLENWpXJIDhnqOF2IIOM,0.726,0.871,0.773,175.999,-4.826,0.0714
2NVK1qY94RNPBEururiknk,0.786,0.729,0.907,100.995,-8.323,0.0484
4alWdQ3c2rd0NuIwZ3nF5M,0.669,0.843,0.842,131.461,-5.726,0.0641
0pf5z9FfyTiAe8VBI6hmuU,0.525,0.424,0.631,203.01,-9.356,0.00552
7JxdbxzHJZLP9kBtUNuwKt,0.821,0.779,0.464,105.003,-4.283,0.0976
1o2QdOWqHDLt6Fv2pVfkNf,0.868,0.793,0.972,121.977,-3.828,0.255
1Y7JDqUVbaHRPsLJtSY8ie,0.382,0.931,0.801,105.214,-7.296,0.137
7bCFRx6rAl9nZpKMm0QAOs,0.575,0.295,0.564,79.991,-19.252,0.877
2gDu2SBfDxy3s7eElrPs6Q,0.641,0.66,0.549,169.881,-5.595,0.208
7F9iD9cZBEQMZgeD9EuO4Z,0.715,0.897,0.839,96.891,-4.822,0.432
3lUTTvpsqOJGm28TZYgIGn,0.723,0.951,0.762,110.076,-5.076,0.0681
6ZKefbfRwoDdmiR1ktiM3g,0.44,0.728,0.518,136.243,-5.895,0.00144
04Y5KWj5JKfr4IaMoPlQP3,0.869,0.797,0.973,121.996,-4.455,0.414
33j8pvz67cQFfKX6PshhXH,0.457,0.332,0.305,164.096,-10.365,0.791
6m6huMZwZlXHORG96RIa8E,0.852,0.442,0.946,107.426,-9.292,0.446
35Ocr7h38aa1erSPuyUUR9,0.43,0.829,0.445,141.277,-9.146,0.0845
48DWFHPOnkzvgyywwED5ZO,0.623,0.952,0.714,108.004,-7.348,0.241
2YsFthSjFDrRepQTwQuVNW,0.659,0.736,0.63,96.971,-8.119,0.00473
1iNWWO3i1L4gpy7fZpdUwP,0.854,0.928,0.782,122.487,-7.29,0.152
34CpftIM0mTrUcBmjxN6uJ,0.623,0.66,0.961,106.887,-5.582,0.405
5KYjLjL8euKC7I1DhGS8nd,0.646,0.701,0.944,172.055,-6.938,0.00283
7p0h4RYJA700piwO1grdoz,0.588,0.745,0.432,95.071,-5.754,0.515
08kI60xFWphU3ZYkHX00io,0.579,0.833,0.732,95.838,-9.369,0.0785
1KME77F9mu2RQS8vo6JVwa,0.618,0.942,0.736,170.005,-4.511,0.0359
7ikzBJC2N3h78r9Iu03aOG,0.816,0.77,0.964,127.971,-5.94,0.61
1EcDq6wqhhQSdEfVK4mTjH,0.605,0.842,0.39,116.151,-9.482,0.0133
3JhHQXwYAoG2ks4F6FQ6FB,0.736,0.951,0.932,116.001,-3.983,0.0149
1z8eYOOd1fjxbubkDd8Z9a,0.674,0.869,0.813,117.999,-9.837,0.374
4vZdynsnbBJh8WtLmo6wJa,0.768,0.91,0.96,123.023,-2.398,0.015
6Pg4rb8siscryBP7et3wbX,0.974,0.922,0.657,127.989,-3.983,0.0974
3kNVYo6BJE9AENxzokM9YC,0.675,0.588,0.879,79.989,-7.168,0.789
1Wb09hTo6O41UzdOq7Pd2i,0.782,0.922,0.761,104.015,-4.028,0.00655
5G2pbqhXrpVbGOYoWaz04J,0.648,0.874,0.339,101.994,-5.851,0.0104
1ETZhP9orTkDclKEyt0xqm,0.7,0.756,0.944,114.28,-10.714,0.00182
5nqd51nD2UACz5JQ83v878,0.382,0.507,0.494,135.787,-8.179,0.787
7qUQGYIqnT3aySe3apNgUD,0.678,0.634,0.574,159.682,-6.606,0.656
21s0bjVrP7RtQskeUKZxOu,0.831,0.835,0.8,114.997,-3.768,0.128
6NwRFywhc7oCdQjhsnNQmD,0.72,0.73,0.773,93.414,-6.385,0.28
1tSSc111CwyzxWmmIxyXRS,0.729,0.807,0.488,98.969,-5.803,0.117
2W8emJ02IeqnxsEHPHFWCZ,0.701,0.715,0.774,139.733,-7.829,0.313
2Ou1qva1FClzi7aMf5RQ6q,0.337,0.623,0.461,56.499,-5.735,0.162
5KdslOc1HHIL0IvV8SuI1o,0.863,0.687,0.77,133.901,-9.997,0.0575
2PZ0HBnevHMlXuWiH6uMyc,0.662,0.93,0.954,125.014,-7.483,0.176
3HgPOHHJWnMfv1Zw27Jh2V,0.542,0.869,0.962,190.509,-6.18,0.225
0fxjsll9jmmRgMFbwdp4Xg,0.839,0.233,0.777,125.597,-13.539,0.745
0mv4wsluGcvNmoB0UonpX9,0.518,0.649,0.683,180.202,-7.188,0.112
0EKNvyq6JQXvaslzqnjZQf,0.711,0.811,0.417,100.065,-5.59,0.122
709RFIOjtGsMZ2ULy2OaM4,0.647,0.688,0.395,123.996,-8.47,0.0145
6PnGujnRXNLYNkncUjlx32,0.879,0.731,0.945,119.997,-9.609,0.0584
2hNvVIN88wlihfnm8Wbk5h,0.693,0.569,0.626,130.011,-9.466,0.62
5e0gqHWLLKQgPcqXMuTeWH,0.483,0.887,0.613,74.325,-8.489,0.977
1r7ACDef4LjHS46dkS4Ufb,0.589,0.827,0.911,117.74,-6.01,0.0239
1VJi7PtheTX2oJYIJZ7bWD,0.625,0.703,0.487,114.113,-5.571,0.172
6pCS36MJgtQzD18Cwf2Yk6,0.566,0.621,0.402,150.033,-5.62,0.00773
0ut6MoPysgNdUVwaHBFk6h,0.683,0.83,0.883,127.237,-5.994,0.54
03SLq7KvMQuOMl3sTeN2Kj,0.503,0.886,0.587,133.931,-5.085,0.0251
3wHSqWvBuGUXCiuQFUbdCo,0.537,0.619,0.897,119.222,-11.404,0.101
5aqzJkElPJ4mN16RGnn4bK,0.781,0.848,0.641,109.49,-9.61,0.0276
23P8ZlzwSC9Fi9xIMUf4Qh,0.749,0.391,0.351,96.035,-16.177,0.603
44S8xPZQGvIWonst1gAnWK,0.44,0.742,0.368,129.169,-5.234,0.227
7rTJtWW8I6ntHDHWZBgMg2,0.742,0.577,0.704,144.011,-6.253,0.669
5pNh3jnmSvVfLcPYw57IAZ,0.738,0.709,0.851,104.987,-6.431,0.00267
1oyII2Kl8GDxhYORT8sfhd,0.666,0.528,0.532,133.916,-6.618,0.752
48ZWGv53ypEjCtpAvbhECr,0.886,0.646,0.936,125.007,-11.349,0.00475
2eU6yZOsTESuFQfl0T4zVf,0.571,0.845,0.586,128.627,-6.674,0.0484
7ACrwbWJLys1l6U4zVgcem,0.815,0.768,0.76,111.077,-5.136,0.731
13vgkc4kKqZi14NzDInzId,0.558,0.778,0.385,131.049,-6.747,0.000658
7CPcdd139C0dnItn6nJefB,0.688,0.948,0.957,126.703,-4.961,0.0334
6up6hWbjoTzoe7166rPHW2,0.665,0.792,0.945,121.831,-4.255,0.317
5TMgvUss7jcR3HSdMUP9Cf,0.677,0.268,0.62,151.64,-20.8,0.817
2JR5HmL68bHLqfgj888rvB,0.875,0.684,0.926,115.031,-6.257,0.0284
6fPJR1tK21mcWrLqCQ3QVX,0.734,0.444,0.624,136.305,-10.782,0.489
49FKW4e2yUqbKkzncXjjIH,0.697,0.878,0.751,102.012,-7.686,0.0557
1uzzzHuooaIxnburo0DAk7,0.528,0.862,0.844,110.192,-7.348,0.182
5tCA3clelWA6MYU1bucRVS,0.424,0.754,0.883,100.955,-6.66,0.0799
0MCmqLitiJMIh3qhp8xnmv,0.454,0.98,0.348,161.12,-7.526,0.0972
6WwuU2Qa5bDgmu9Y7H9NPK,0.532,0.93,0.785,169.997,-5.064,0.0136
54sxsI1fcUJSAmKyty00r5,0.858,0.912,0.798,122.496,-8.237,0.173
3uLmiHycG0TVCoi5yVcXCX,0.695,0.385,0.26,120.149,-12.691,0.509
03UnPfDS0FvZzi0Z3I7yue,0.787,0.751,0.834,105.003,-5.288,0.394
74ZV02rTNGS72yVMhuydmg,0.731,0.831,0.973,120.919,-7.615,0.0132
3VDMcm2WqOQdNpzLqlbp9B,0.858,0.634,0.824,105.018,-5.085,0.406
2xKrjhPVU1d5hYzfNY6Ltb,0.63,0.735,0.727,106.589,-7.682,0.464
4gbx3Zyi7k4UOZWd6FU6aD,0.71,0.615,0.605,95.0,-7.143,0.0207
5F9Dl7OW3NWFRzPl06cDep,0.699,0.493,0.528,140.029,-8.809,0.0737
1FhP3mymDoN2hX5p57uTnu,0.537,0.501,0.914,93.849,-11.22,0.0684
0504BmZ0EdVRO4faj6q0Yc,0.589,0.427,0.376,99.648,-13.527,0.804
7JPNvoMjoIXkTDAMx9Aajj,0.549,0.254,0.541,81.484,-14.48,0.962
5pm9QJLqinadjJD5vXpn2q,0.431,0.328,0.695,90.316,-17.312,0.503
2bNGrM7eeo3k0OwYk92Z4I,0.594,0.614,0.825,159.94,-10.175,0.00298
4KRAPYoTgdQ6eJCU78F589,0.534,0.847,0.852,119.205,-8.527,0.316
4n6CwGRWj7dRtDqmQCX4Pz,0.887,0.568,0.127,127.923,-10.146,0.263
3OGKGvLhd2rN04g2iaCXVs,0.613,0.9,0.664,121.032,-8.293,0.00838
5bPliWzRQhKfmcyPZcUJc6,0.738,0.355,0.705,154.019,-15.786,0.292
0nlqorVbqYB3haNKIAbajE,0.59,0.613,0.868,147.171,-9.547,0.394
43368zd7iBhYvS721LOYDE,0.753,0.514,0.65,120.073,-8.159,0.474
2vpOX57SegPaUM8R43Ye9D,0.536,0.702,0.711,82.83,-5.748,0.2
6p7KEJStN2J1EpsT3hZVqH,0.54,0.797,0.935,128.291,-10.777,0.434
76b25LFdtraV3KpMTZSF0H,0.876,0.72,0.901,132.984,-9.916,0.032
1hH6gstgij0Noc7UnOynAf,0.723,0.636,0.813,79.958,-10.265,0.3
0I3e0YkxjcnNAWj32n6lHr,0.329,0.84,0.962,174.761,-9.316,0.222
0s2SG6L4JkZJh5vFO95iJs,0.586,0.827,0.809,167.962,-6.044,0.00549
1LmZaecYKj4THjxxA9Gs22,0.81,0.858,0.69,110.993,-3.704,0.12
3H5rILNszBFSLKsE63RrEa,0.776,0.673,0.617,141.032,-6.067,0.427
3KqYGGXVWqWP6e7wMhcWKj,0.651,0.371,0.589,78.718,-8.62,0.56
2M9GSIPgimCDpUStz0yauA,0.76,0.35,0.31,141.988,-9.481,0.0263
3r1cfu7qDpEP3A80TGDzsH,0.4,0.471,0.0765,64.502,-9.494,0.193
6r28y5CqVyxCG51sKZgZkl,0.658,0.715,0.543,189.895,-7.416,0.0174
7AiB9ggkygd2xLF0x4HVN4,0.727,0.517,0.529,127.932,-6.88,0.26
132Gi8vnL1YGS7DjHdjjiE,0.587,0.716,0.874,81.689,-7.943,0.157
20noxTXbVTYkDPmVSklVrw,0.7,0.344,0.473,89.845,-20.913,0.862
6GgeQ4ZB0Y8hS0ngdWzahy,0.783,0.506,0.397,117.147,-14.552,0.952
75WezzEju4RccHbL4comxw,0.542,0.517,0.326,66.552,-8.13,0.0159
5pKUJLGKZjoPiYJnQYRH9a,0.445,0.833,0.652,116.012,-7.373,0.00256
6VDz8W9nlUYVp2340N4jl6,0.746,0.83,0.364,100.015,-4.983,0.0901
6nLKWrgDmM7BpxF4xVAotW,0.764,0.681,0.807,123.986,-7.947,0.015
39GG1KFPegqcjknOasUrg3,0.771,0.968,0.756,93.984,-6.142,0.288
2RhJqgcxU7hy1KZ8xLGuky,0.471,0.864,0.486,119.095,-5.079,0.000394
337tTnKLdmVdLYjMcllLqR,0.709,0.868,0.693,118.125,-6.436,0.428
3yqzgSUrBZ3w3UiAat1OPY,0.618,0.491,0.659,89.827,-9.164,0.41
5fLextG84qe7IYEL9lGnLW,0.723,0.782,0.98,167.865,-5.127,0.738
3dvYujyJXn2fuNalpg6r0E,0.763,0.871,0.618,101.199,-8.779,0.0238
2dpvUY3DfmybZ8aimDHNKs,0.823,0.93,0.487,105.017,-4.663,0.419
5TX5HJiEjHBkkGw1SHVZ3U,0.875,0.722,0.552,117.997,-5.276,0.0772
0Tu9CVtudympO1AQStFlav,0.617,0.868,0.913,122.883,-7.344,0.554
5s2cJ6oq5VJX8ECTiq0PUV,0.528,0.967,0.725,128.446,-8.212,0.0143
3heUStITF5r3GlNTZNnJqP,0.458,0.885,0.826,195.646,-4.31,0.00259
14H4WPC9IGuN0OGbzqS1XY,0.704,0.728,0.509,92.228,-10.712,0.491
6fej0nLBxOC2WR2p85shDS,0.549,0.704,0.112,133.986,-7.025,0.58
6lnXNuAixFoNuoEe2dXb6d,0.728,0.719,0.719,107.95,-4.201,0.477
42ikfAu8oK4573BrUa5Wtl,0.656,0.508,0.585,194.015,-10.105,0.295
5zWd3igj3YbzlrWPLMzgqZ,0.725,0.266,0.617,86.727,-15.384,0.828
5HI9ZiV2pWoQM3eTNf2TGx,0.643,0.787,0.747,140.279,-5.843,0.339
5pqmDb9iQXoyvzuUi8riHi,0.615,0.704,0.489,100.019,-7.582,0.331
2wpQH0Zdn16of1a4Cb1bCd,0.788,0.499,0.612,97.977,-9.061,0.205
1UIqpCB0b56K7U0JJPfskN,0.892,0.708,0.949,127.002,-9.041,0.0395
1gW5zzEe41Hdbd3l1CYllP,0.821,0.769,0.606,123.904,-9.618,0.0299
3RKzHk3thT1H4q85GmWDaG,0.664,0.854,0.961,107.855,-10.352,0.388
6ivwlk05kmqz1Sk9CNOYoX,0.55,0.557,0.439,111.383,-6.875,0.0623
5hDj4IZig0UoK3dGzEUhGF,0.714,0.613,0.964,93.969,-10.434,0.0479
1TuWr81XEnKF2oyKxeYHWf,0.734,0.783,0.767,183.918,-7.379,0.0692
3iu6Z2EBJZF0VyK6y4vv8D,0.655,0.62,0.763,97.513,-7.736,0.75
7K6RK6aNVvcRZPBDoegoWO,0.709,0.594,0.879,189.916,-5.642,0.367
35Znh7IVSkowgAQFG7gq4j,0.615,0.694,0.745,135.861,-10.525,0.287
28O6p4dnSLFfasqPDhGgGS,0.5,0.778,0.514,75.145,-5.025,0.0422
6zcKml6Wm7YlcgxZnrMx5y,0.716,0.752,0.776,118.591,-6.036,0.0569
33gBrrrdgkR7jGQseC7fzs,0.804,0.625,0.766,99.914,-7.852,0.488
26dxHzEGUtOSQ0M6661JNi,0.634,0.664,0.872,130.962,-7.014,0.216
5FtemPS1ZEhULQnIN8gmVT,0.739,0.88,0.783,115.967,-5.531,0.59
3BIJsd9pvBi8MNNIv3KiMY,0.648,0.68,0.959,115.9,-9.002,0.549
0QaFDdirIxKcsVk62hbKDo,0.343,0.886,0.828,192.492,-3.107,0.000273
40dOkG5POxk2F6e5dhqY1h,0.447,0.826,0.685,105.475,-6.556,0.0226
1mfyiFYroIwmtDUJ0GrNYk,0.745,0.93,0.96,154.929,-4.826,0.334
5oqwZLFn1yTXPAOywFepK2,0.799,0.606,0.845,114.941,-10.782,0.439
6k3fTbDyuULy9kYA7OShyK,0.712,0.225,0.429,87.52,-10.017,0.93
5VRB9PIlcUGON4w4PzdnT8,0.805,0.812,0.748,122.003,-5.43,0.0318
6dQViwVNXyvpMaZjtLQYVu,0.843,0.805,0.914,116.002,-7.029,0.0403
6VvvT2WJCQFVlqyQ2fWXIN,0.701,0.722,0.848,179.938,-7.221,0.0407
4xSSIGLw75qf2obUALnsPN,0.589,0.675,0.748,119.792,-9.321,0.515
40KeMi4kkYpAlT1VmjrxDb,0.743,0.962,0.872,108.602,-3.922,0.127
4TAri40qArazLsYypb6YwG,0.76,0.662,0.835,142.012,-8.879,0.0119
1LRnLcvfg4fC7Jt71OIFaB,0.79,0.711,0.861,110.063,-8.014,0.221
37f6peyU40XhYpmm2bdiVL,0.829,0.448,0.749,103.306,-9.673,0.34
